id,prefectures,city,ward,town,polygon
154,京都府,京都市,下京区,天使突抜,"IPOLYGON(((135.75438475502915 34.99864056666555,135.75438459277586 34.998665185259156,135.7543777990189 34.99866462620205,135.7542753439472 34.998661700451635,135.7542419667183 34.998660746271916,135.75424134156262 34.99859975619119,135.75407357077643 34.998595218663866,135.75407943567296 34.99762837726876,135.75474575675446 34.99763668832178,135.75476760591724 34.99764271899057,135.7547597572256 34.99808010673662,135.75475743948311 34.998209314237215,135.75475374924343 34.998414877390736,135.75475308188666 34.99845241519485,135.75475080612316 34.998512064339,135.75455207117753 34.99851335570363,135.7545516647424 34.9985133566904,135.7543854626077 34.99851404239851,135.7543852042441 34.99856901142321,135.75438475502915 34.99864056666555)),((135.75474468051908 34.997495404785106,135.75474575675446 34.99763668832178,135.75407943567296 34.99762837726876,135.75407400959634 34.99743200904037,135.75400180926638 34.99743524434526,135.7540060517617 34.997354400508605,135.75408025432 34.99735454983607,135.75408309457816 34.99675297623272,135.75409052559385 34.99675065721394,135.75412939777348 34.9967385327841,135.75424134211013 34.99673916180475,135.7542401808527 34.99669187785864,135.75427852247384 34.996691954950876,135.7542784737019 34.996687011955586,135.75428812205715 34.99668722787921,135.75441300279198 34.99669008419961,135.75441620879783 34.996791508831045,135.75454379447902 34.99679141354806,135.7545565250076 34.996791439114375,135.7545650624131 34.99677701791502,135.75466866388783 34.99677645153351,135.75473781749014 34.996776026890984,135.75474389104411 34.99701402023252,135.75474180235292 34.997118954562026,135.75474366289583 34.997363488796445,135.75474468051908 34.997495404785106)),((135.75441138787951 34.99632800448241,135.75430747289897 34.996333218121535,135.75430516220098 34.99636927327942,135.7540728356322 34.996365214454976,135.75408526875367 34.996049152751816,135.75405239401346 34.99605267815607,135.75405312529298 34.996001547725356,135.7540540164926 34.99593943109473,135.75405434195622 34.995917044019244,135.75405514786922 34.99586146846499,135.75408803480494 34.995861534641264,135.75408581580558 34.99576391628029,135.75408460732268 34.99571084102483,135.75408351511592 34.99566284412526,135.75408046987647 34.995528670271035,135.7540747783664 34.99527821262782,135.75440574664577 34.995279229742756,135.75440600921323 34.99525989860656,135.7544526536548 34.995258927663656,135.75475246876016 34.99526152196051,135.7547544270805 34.995367825698914,135.75475289708922 34.99545036623429,135.75475242225673 34.99551335815968,135.75474393649014 34.99551345291693,135.75475205269774 34.99573356023518,135.75499533799373 34.99574306312756,135.75499054369237 34.995880038407655,135.7547560088623 34.99587780739714,135.75474165624317 34.99627817043596,135.75448300161096 34.9962776511168,135.7544806575213 34.99632455119689,135.75441138787951 34.99632800448241)),((135.7547670158529 34.994720121107655,135.7547522915185 34.995251894537304,135.75475246876016 34.99526152196051,135.7544526536548 34.995258927663656,135.75440600921323 34.99525989860656,135.75440574664577 34.995279229742756,135.7540747783664 34.99527821262782,135.75407271934318 34.99508678137609,135.75409103534358 34.99508681823104,135.7540619592357 34.99495026792924,135.75405725560273 34.99470607931279,135.7540500786332 34.99468906445861,135.75405032857262 34.994605435884914,135.7540810000392 34.994605497607395,135.75408004198295 34.99455951938486,135.75401212529704 34.99455938269942,135.75401141814572 34.994429842611204,135.7540730399 34.99442826731153,135.75407261740781 34.994155789289636,135.754421268518 34.99415795535017,135.7544212268477 34.99415760278149,135.7547699871035 34.99416027650325,135.7550159657618 34.99416182550317,135.7550229567793 34.99416187377429,135.75517538114028 34.99416291935406,135.75516912815658 34.994653588281146,135.7551666078046 34.99470943359836,135.75516896216578 34.99471230236677,135.7547670158529 34.994720121107655)))"
155,京都府,京都市,下京区,天満町,"POLYGON((135.76934071997613 35.00093461025489,135.76876415572553 35.001132977240374,135.76822621428315 35.00013672952202,135.7682001277381 35.000130552703105,135.76817510017523 35.000081336269986,135.76833610499085 35.000025166381555,135.76857844540228 34.99994268777695,135.76856210404083 34.99991020326723,135.76866909901395 34.9998760434609,135.7687095160691 34.99995741613275,135.76904500237808 35.00060303605939,135.76917931909776 35.00076823385595,135.76934071997613 35.00093461025489))"
156,京都府,京都市,下京区,天王町,"POLYGON((135.7705894939159 35.00156045672839,135.76991476673058 35.00184277763037,135.76989282995177 35.00182150096642,135.76977446026513 35.00172197509949,135.76961600518305 35.001465456127576,135.7693509154437 35.00099230940757,135.76934071997613 35.00093461025489,135.77009526206393 35.00065156643803,135.770339813866 35.00117150788433,135.7705700997724 35.00152816787051,135.7705894939159 35.00156045672839))"
157,京都府,京都市,下京区,天神前町,"POLYGON((135.75502604902803 34.998455567930435,135.75513405643585 34.9984568409138,135.7551858121536 34.998457297976806,135.75518163815 34.99865899906177,135.75518180312392 34.99887000414272,135.7551833528788 34.999002977711065,135.7551838584983 34.99901529133791,135.75501657577675 34.999017263983774,135.75501963198482 34.99913724011677,135.75495877988732 34.99913896709891,135.75495006868925 34.999139596005726,135.754920842897 34.99914170460024,135.75492095579403 34.9991806511983,135.75477478646323 34.99918119009857,135.75439334302433 34.99918267792568,135.75436657270353 34.999090361558146,135.75411725033769 34.99909302988962,135.75409588438302 34.99923307106185,135.75409602425648 34.999239051858815,135.75387763376187 34.99923606915664,135.75387815811925 34.99914686551233,135.7539018256563 34.99914720345159,135.75394800939478 34.99914786347601,135.75394831951078 34.99904419221226,135.75389893251278 34.99904354557075,135.7538787682256 34.99904328229764,135.75387914086485 34.99897988633524,135.75387691681794 34.998859117625656,135.75389377757455 34.998858825236894,135.75407279587097 34.99885439683975,135.75407357077643 34.998595218663866,135.75424134156262 34.99859975619119,135.7542419667183 34.998660746271916,135.7542753439472 34.998661700451635,135.7543777990189 34.99866462620205,135.75438459277586 34.998665185259156,135.75438475502915 34.99864056666555,135.7543852042441 34.99856901142321,135.7543854626077 34.99851404239851,135.7545516647424 34.9985133566904,135.75455207117753 34.99851335570363,135.75475080612316 34.998512064339,135.75475308188666 34.99845241519485,135.75487377376004 34.99845381032112,135.75502604902803 34.998455567930435))"
158,京都府,京都市,下京区,天神町,"POLYGON((135.76220525369925 34.99328502989539,135.76145388259093 34.99328624031778,135.76145135713296 34.992409673697296,135.76145167025066 34.99227240840774,135.76163035372548 34.99227808461041,135.76186987589352 34.99228569222352,135.76210231341847 34.99228332855631,135.76210082070696 34.99261427086542,135.76220336979694 34.99261271015172,135.76220525369925 34.99328502989539))"
159,京都府,京都市,下京区,太子山町,"POLYGON((135.75431999144126 35.000695280720656,135.7543208041726 35.00073127271642,135.75431290278726 35.00086929816668,135.7539849499845 35.00086863850178,135.75398469866948 35.00095265907786,135.75389442490663 35.00095247734003,135.75390003545667 35.00127970315099,135.75387752511352 35.00128712309906,135.75366413569893 35.001292680035945,135.75342062015508 35.001297823339215,135.75328805886653 35.001299246132824,135.75328620844803 35.001102745469964,135.75318679295015 35.00110416383665,135.7531887445352 35.00094591403966,135.75311072880743 35.00093913499532,135.7531125823282 35.00085631393848,135.75311359491081 35.000811311578374,135.75311524641302 35.0007384912912,135.75302752839752 35.00073514441615,135.75302964940798 35.00067746748038,135.75275784232204 35.00067022704648,135.75276379117136 35.00027830082265,135.75276245457212 35.00011828283725,135.75347761940603 35.00012789678478,135.75365475331333 35.000124380215006,135.7536515440086 35.00023868054776,135.75365108220706 35.00026045792146,135.75401479220426 35.00026134371755,135.75402366533424 35.00026155629796,135.75402158301256 35.00028893860873,135.7540861526118 35.00029139169099,135.7540815824384 35.000381038827456,135.7541078827015 35.00037996667643,135.7541082407431 35.00046651266967,135.7541380063158 35.000466864632855,135.7541382016183 35.00053053307242,135.75425420595383 35.00052731544596,135.75425321803215 35.000586263083555,135.75431728289686 35.0005864901391,135.75431716107258 35.00062727169996,135.75432280552008 35.000627181176775,135.75431999144126 35.000695280720656))"
161,京都府,京都市,下京区,夷馬場町,"POLYGON((135.74603897899414 34.989628192446744,135.74604100779592 34.989914773679665,135.74604362110247 34.990400531135506,135.74602066881417 34.99091320999268,135.74609327022398 34.99093878587724,135.746128308591 34.99093906966626,135.7461299529394 34.99105513545125,135.7461562841813 34.99113865440902,135.7461487565756 34.99117885455556,135.74617872740194 34.99138865650166,135.74617876063914 34.99138889096004,135.74617829613953 34.99138890351702,135.74611596522723 34.991390695034646,135.74611705883623 34.99142405000099,135.7461095221384 34.99142837504062,135.7459600921982 34.99142320429424,135.74595765796423 34.99146313104558,135.74591676392131 34.99146226887242,135.7458835169912 34.991461428909936,135.74584845797966 34.99146315894102,135.74584840801836 34.9914793857843,135.74582759611764 34.99147934246661,135.74582644408443 34.99149737000976,135.74580015229526 34.99149821767921,135.7458005394354 34.99152795075892,135.7456298647203 34.991533409094586,135.74559573328253 34.9915345000189,135.74513107806195 34.991533670790986,135.74512951414292 34.9914373903851,135.74454433573698 34.991431026356736,135.7445048926902 34.99098526655406,135.7444312053788 34.99037801131742,135.7445182494555 34.99037509406599,135.74452029540754 34.98959371175603,135.74452038168798 34.98956086410318,135.74451151765368 34.989182710985354,135.74510532041995 34.989176414639395,135.74603154029523 34.989181301081146,135.7460373422043 34.9893950663089,135.7460374571338 34.989411472900365,135.74603897899414 34.989628192446744))"
162,京都府,京都市,下京区,奈良物町,"POLYGON((135.76645489381087 35.003426407783216,135.76646791351297 35.003694838339115,135.76664574532583 35.00368876748753,135.7667630208442 35.00369082167648,135.76676444915077 35.00378336884915,135.7667639550183 35.003814708274426,135.76667839876674 35.00381708131434,135.76667829575035 35.00382327887524,135.76667601976587 35.0039622467339,135.76660059960196 35.00396228432546,135.76660247295786 35.00404462926558,135.76659421717252 35.004044477418034,135.76655043454153 35.0040453793599,135.76634958333665 35.004049363441915,135.76611830211303 35.004053922874235,135.76611943941094 35.00418076769578,135.76596043545774 35.004179337304144,135.76524490865947 35.004180504738166,135.76489904970938 35.004174770864765,135.76490961012775 35.00367643419874,135.76557189188128 35.003684253228435,135.76557550887856 35.00335282101741,135.7655938904708 35.003352337825376,135.76593685833706 35.003343298804246,135.76597704533808 35.003379647107984,135.76630809574598 35.00337717959008,135.76631167620513 35.003427685305475,135.76645489381087 35.003426407783216))"
163,京都府,京都市,下京区,妙伝寺町,"POLYGON((135.75563132042393 35.00322681170412,135.75562524463103 35.00330568033799,135.75557876700492 35.00330657364361,135.7555785001245 35.00333150484514,135.75557792734242 35.00338749553023,135.75557700086318 35.00347588251888,135.75540234076774 35.00347968811602,135.7553983240113 35.00361434082653,135.7551258069928 35.0036123870282,135.75489525532956 35.003609107744204,135.7548987428403 35.0034942445113,135.75484221394075 35.00349307459041,135.75483285575547 35.003452206401704,135.75469557453908 35.00345003061337,135.7546899827203 35.003208234982004,135.7542898527297 35.00319848756231,135.75429115310533 35.00316403958066,135.75429380865526 35.00309366888256,135.75430012153882 35.00292637328432,135.7543009376997 35.002904748982836,135.75429819241666 35.00284931509899,135.75455030225473 35.00284574236231,135.75455144526592 35.00288306651358,135.75483190043494 35.00288543235755,135.75483000217318 35.00274642266628,135.75483543026874 35.0026466075035,135.75493120954454 35.002647637063895,135.7549289101167 35.002483643457346,135.7551500184582 35.00248063746005,135.75538370606947 35.002479062565776,135.7553993145815 35.002741583648074,135.75544959305844 35.002741573366684,135.75544977277204 35.0027467158486,135.75545440590255 35.00292240738448,135.75545511318657 35.00293986983823,135.7554953623362 35.00293935176378,135.75549855864847 35.00303826197268,135.7554986190068 35.00304633226823,135.75561132865244 35.003046557667226,135.75563337122753 35.00304660173617,135.7556337387481 35.003098771030004,135.75576294677043 35.00310150026516,135.7557546687198 35.00322318541888,135.75563132042393 35.00322681170412))"
164,京都府,京都市,下京区,妙満寺町,"POLYGON((135.75120742750946 35.00275989180368,135.7511666552919 35.002747548477906,135.7509925800751 35.00274965862439,135.7509866919565 35.0027860588802,135.75082771405147 35.002791228570224,135.75080506325304 35.00278801363616,135.75080550492075 35.00264215457513,135.7506632970649 35.002641864535796,135.75065151540758 35.002462527884525,135.7506599447693 35.00227950027595,135.75065858948628 35.002214439372395,135.75081885529985 35.00221558749918,135.7508132334049 35.00216043433517,135.75108270003128 35.00216457500712,135.7510845226214 35.00214225321295,135.75122586299068 35.00213894854016,135.75122131459517 35.00224211890881,135.75151188354153 35.002237709438305,135.75151303160408 35.00214812577851,135.7515525378104 35.00214609389276,135.75160335010457 35.002146599240746,135.75160360329363 35.00220426383689,135.75187766783412 35.00219760317205,135.75187648936657 35.002474317143815,135.75172638938173 35.00247330825995,135.7517105127779 35.002472161760664,135.75170802236886 35.00253758264496,135.75170772078815 35.00256164471604,135.7516090340869 35.00256096549764,135.751553870719 35.00256058563052,135.75155321472923 35.00277784440103,135.75150720155818 35.00277775085693,135.75150722951142 35.00278046621427,135.7514448694638 35.0027822018964,135.75143806232708 35.00276239755055,135.75123012751465 35.0027667641248,135.75120742750946 35.00275989180368))"
165,京都府,京都市,下京区,学林町,"POLYGON((135.75442590690733 34.99268268076051,135.75474753198446 34.99268536863142,135.7547521484479 34.99284475970579,135.75495066852653 34.99283959395881,135.75495679131467 34.99298215530102,135.75484988591705 34.99297982866253,135.7548570993945 34.99312246251425,135.75476544250807 34.99312227860008,135.75475454900197 34.993367561923684,135.75475050564793 34.993862602217256,135.7547699871035 34.99416027650325,135.7544212268477 34.99415760278149,135.754421268518 34.99415795535017,135.75407261740781 34.994155789289636,135.75405250203727 34.994155664066874,135.75406141620851 34.99390037561832,135.75405395141473 34.993670690941464,135.75405418212466 34.993407285053436,135.75406369211487 34.99267399382483,135.75442590690733 34.99268268076051))"
166,京都府,京都市,下京区,安土町,"POLYGON((135.7658018876235 34.9966664452901,135.76579886833755 34.996471773266116,135.76615544455467 34.996458864076885,135.76617179510706 34.99638959321883,135.76617492912877 34.99591159702769,135.76660103052365 34.996391820705895,135.76671333004512 34.99660578754902,135.76677051258156 34.99676724907282,135.76658604663953 34.99682443740959,135.76658127580637 34.99701254420019,135.76657279039827 34.997014048816524,135.7665718870434 34.99706333700496,135.76656876778796 34.99723341532365,135.76642522511497 34.99723473145532,135.7664247649149 34.997396858302295,135.76657091389347 34.997407560397356,135.76655983542537 34.99767707146785,135.76651110138508 34.997682260272825,135.76611618380704 34.99769305648973,135.76602301750853 34.99768844114691,135.76595850798446 34.997686878934445,135.7659546223121 34.99744849471001,135.76582889865156 34.997447753700456,135.76580234657868 34.99676075117747,135.7658018876235 34.9966664452901))"
167,京都府,京都市,下京区,安寧東油小路町,"POLYGON((135.75518082294263 34.98614355730042,135.75478569255097 34.986140299798414,135.75431823706117 34.986141824890254,135.75431729614638 34.98645734605373,135.75377882180862 34.98645590986484,135.75374632316536 34.9857759904485,135.75425608649252 34.98574821190962,135.7551585675138 34.98587947392203,135.75516854190857 34.98596414967479,135.75518082294263 34.98614355730042))"
168,京都府,京都市,下京区,官社殿町,"POLYGON((135.763061265576 34.99798227506158,135.7629832749464 34.99798485456302,135.7629834714273 34.99795317738898,135.76280368708453 34.99795810977732,135.76280550983955 34.99786740059025,135.76261020109555 34.99786188041102,135.76261109982957 34.997486500453675,135.76282641536514 34.99748863110814,135.7628256375302 34.99740016158882,135.76295856112654 34.997390822951715,135.76310076640112 34.99738081521591,135.76310648752644 34.997571125115805,135.76317516882028 34.99757104719938,135.76317438107753 34.997666548009704,135.76317308288557 34.997692428252904,135.7630784949112 34.99769196827724,135.76306167008738 34.997954807361616,135.763061265576 34.99798227506158))"
169,京都府,京都市,下京区,富屋町,"POLYGON((135.76254532765842 34.994091330254264,135.76257076710087 34.994091239084945,135.76331126268457 34.9940878165982,135.76338710928806 34.994087400145155,135.7633556471012 34.99430665578953,135.76334607956457 34.99463497660007,135.76334642650448 34.99478992107856,135.76254957064822 34.994792882333655,135.76255771195585 34.99520364095162,135.76237264664226 34.99520273487036,135.76220022150753 34.99520189006937,135.76220334731363 34.9940841857771,135.76235300291486 34.99409285828182,135.76254532765842 34.994091330254264))"
170,京都府,京都市,下京区,富松町,"POLYGON((135.7661838959985 34.99189153530828,135.76619110283315 34.99205986249652,135.76603887361907 34.99206106169314,135.76603722213812 34.992110216719105,135.76603724193217 34.99211250022861,135.76604049702584 34.992499666218066,135.76603990535017 34.99254285000784,135.7658250820068 34.99254189432403,135.76582462047998 34.99249970284635,135.76582460888622 34.99249877338882,135.76581991288435 34.992075597254974,135.76581952835218 34.99204099014992,135.7658256158093 34.99189045764818,135.76603914890742 34.99188303166957,135.76618346570348 34.991881061887476,135.7661838959985 34.99189153530828))"
172,京都府,京都市,下京区,富浜町,"POLYGON((135.76582871100874 34.99287354740199,135.7654856800081 34.99289894808133,135.76549532779694 34.99203677580325,135.76549506846206 34.99202861231717,135.76571432926087 34.99202215256319,135.7657149761447 34.992039630978546,135.7657163633989 34.992077147316635,135.76581991288435 34.992075597254974,135.76582460888622 34.99249877338882,135.76582462047998 34.99249970284635,135.7658250820068 34.99254189432403,135.76582871100874 34.99287354740199))"
173,京都府,京都市,下京区,富田町,"POLYGON((135.76145135713296 34.992409673697296,135.76145388259093 34.99328624031778,135.76106073450185 34.99328511975274,135.76069983432882 34.99328216620114,135.76070140839835 34.99327541439217,135.7607045290563 34.993067921815914,135.76071071454797 34.99271344211904,135.76071178969298 34.99265008181029,135.76086815220518 34.99264806250589,135.76087152630066 34.99259116231033,135.76106036600137 34.99258780008627,135.7610637630758 34.992287566021886,135.7612678573717 34.992283952149926,135.76127326769176 34.992409818461205,135.76145135713296 34.992409673697296))"
174,京都府,京都市,下京区,小坂町,"POLYGON((135.74529244330805 34.99296389388135,135.74547755497053 34.99296428002307,135.7455228820456 34.992964374532036,135.74592489611894 34.99296521200886,135.74593770334295 34.992965449617294,135.74593799938484 34.99301589709803,135.74600196585513 34.9930176601319,135.74615696116288 34.993020686158985,135.74615096722627 34.99309892814002,135.74629169210544 34.993108425919566,135.74685522655136 34.993094523846366,135.74686058981018 34.99333378425202,135.74696409992458 34.993410977755026,135.7469672748202 34.99381989812393,135.74697472494879 34.99395816629695,135.74599915486678 34.9939762825929,135.74591111583837 34.994016596341154,135.74570010560154 34.99401186024284,135.74533082674486 34.994008202606075,135.74458063498608 34.993999592111905,135.74458477634641 34.99390592993391,135.74458023909656 34.99376104641595,135.74457774927265 34.993680611528795,135.74457759146108 34.993676737469876,135.74498309997398 34.99369103767481,135.74499943692706 34.99318123326951,135.74504816189616 34.993178940686214,135.74504340779166 34.99306076891788,135.74504533068554 34.9928949832353,135.74513295438052 34.992894231375864,135.74514014525727 34.99294875807951,135.74521075970708 34.99296372430167,135.74529244330805 34.99296389388135))"
175,京都府,京都市,下京区,小島町,"POLYGON((135.7591431951264 34.99993797585201,135.75880833108715 34.99993872372678,135.75879842151303 34.99983031389086,135.75849549639676 34.999818869904786,135.7585124960237 34.99951676220469,135.75863249195606 34.99951580111744,135.75862078902446 34.9994499977575,135.7586501809533 34.99941632006536,135.75883017233258 34.99941547812595,135.75883484243178 34.99934794556747,135.75883993735263 34.999274145754725,135.75884545709283 34.99919407868741,135.7588530661105 34.999092310456014,135.75897871440947 34.999092430252496,135.75897351698376 34.99918665413123,135.7591577705272 34.999170114273234,135.75914169299824 34.99953068040105,135.7591431951264 34.99993797585201))"
176,京都府,京都市,下京区,小柳町,"POLYGON((135.75518733464966 34.996278429310486,135.75474165624317 34.99627817043596,135.7547560088623 34.99587780739714,135.75499054369237 34.995880038407655,135.75499533799373 34.99574306312756,135.75475205269774 34.99573356023518,135.75474393649014 34.99551345291693,135.75475242225673 34.99551335815968,135.75475289708922 34.99545036623429,135.7547544270805 34.995367825698914,135.75475246876016 34.99526152196051,135.7547522915185 34.995251894537304,135.7547670158529 34.994720121107655,135.75516896216578 34.99471230236677,135.75520152705178 34.99475197301059,135.7555701732813 34.994752428675945,135.75556354817985 34.99521048775873,135.755563226531 34.99523246106127,135.75517435263262 34.995241613575196,135.75517830360045 34.99581914183736,135.75540611058995 34.9958189326451,135.75540617066636 34.995821569638586,135.75540804790023 34.99592704832446,135.7555647047987 34.99592555873891,135.7555718222507 34.99592586956503,135.75558383828908 34.99604314385071,135.7555797146659 34.996271749346214,135.75518733464966 34.996278429310486))"
177,京都府,京都市,下京区,小泉町,"POLYGON((135.75315545360237 34.99666599962399,135.75315243474972 34.9974155018806,135.75307621816472 34.99741696790343,135.75307011098883 34.9974482969377,135.75295176314026 34.9974496777513,135.75294321956784 34.99762291608778,135.75242454323615 34.99762574110909,135.75227318304 34.99762656126449,135.7522855104994 34.99714879391652,135.75227787946608 34.99694023650666,135.75228587900384 34.996806578134084,135.7522926297433 34.99634063154126,135.7533189245661 34.99635763793909,135.75331739170957 34.99650497339943,135.75331606974657 34.996632024741594,135.7533213737334 34.996668306199346,135.75315545360237 34.99666599962399))"
178,京都府,京都市,下京区,小田原町,"POLYGON((135.75769732809624 34.997655745100346,135.7574208007018 34.99765597190537,135.7571182569952 34.99764896147281,135.7571206040416 34.99742669266926,135.75708736424772 34.99741570951205,135.75707672750258 34.997003676363775,135.75707461541114 34.99692211572379,135.7570771881721 34.996862608649316,135.75708262847974 34.99673725396886,135.75716732559093 34.996719112003106,135.75743679340394 34.9967175997637,135.75743955118708 34.996872258495436,135.75771750318705 34.996866189184395,135.7577282425925 34.99740275407874,135.75775952028587 34.99740784190306,135.75770965272386 34.99740737976217,135.7577006137008 34.99752151362717,135.75769732809624 34.997655745100346))"
179,京都府,京都市,下京区,小石町,"POLYGON((135.76308394931615 35.003313659152205,135.76295448802634 35.00331559125456,135.76295026283742 35.00308894239705,135.76301965216092 35.003090063777776,135.76301906271138 35.00287877544608,135.76297643933813 35.0028786929817,135.76297732569006 35.002846758439006,135.76318344228255 35.00284779353447,135.7631836526235 35.00277477399488,135.76327947584778 35.00277641601888,135.7632802524242 35.00275821189071,135.7632806366637 35.00274918419188,135.76328125652594 35.002727953452485,135.7634514360111 35.002729548798065,135.7635057728108 35.0027300575829,135.76350459256653 35.00283719669906,135.76361676821304 35.00283879970463,135.76361219236367 35.00309057389384,135.76347650439217 35.00310770809097,135.7634671852647 35.00326016847926,135.76326606719013 35.003260836581426,135.76326463921703 35.00328879454968,135.76326389247356 35.00330501999266,135.7632588146243 35.0033049957569,135.76308516410896 35.00330382981051,135.76308394931615 35.003313659152205))"
180,京都府,京都市,下京区,小稲荷町,"POLYGON((135.76352360706287 34.98793857674286,135.7635958793097 34.98805577048259,135.763658975997 34.9881413580658,135.76372056492886 34.9882249007973,135.763799703062 34.988410072052154,135.76382640518452 34.988624861883714,135.76384605742808 34.9887470944924,135.7638214839548 34.98885585957283,135.76382085091848 34.98886078860267,135.76275334814335 34.98887554505123,135.76250388704432 34.98887900275883,135.76242451207958 34.98835037104761,135.76242144069542 34.98832991738659,135.76239253156612 34.988332044374566,135.76237587712953 34.988129239007606,135.76236895185286 34.988044929563294,135.76262031627923 34.9880330948926,135.76261435982843 34.98794737112713,135.76264531821764 34.987946374961936,135.7626965816146 34.98794478463502,135.76266704161787 34.987261846111146,135.76301107764 34.987257939041,135.76301076393594 34.987366751299035,135.76341638409906 34.98750649678549,135.7634586269281 34.98782245456426,135.76352360706287 34.98793857674286))"
181,京都府,京都市,下京区,屋形町,"POLYGON((135.76813888446839 34.98271032606396,135.7681641978894 34.98279150799184,135.7685719941226 34.98273805670386,135.76885102612965 34.982716615477244,135.7683734989839 34.98314883861522,135.76816383870474 34.983338595046085,135.7681412377602 34.98350962183436,135.7680340705814 34.984320682641346,135.76802241915937 34.98440897690124,135.7678607981788 34.98561813522668,135.76601449272607 34.98565607581696,135.7658638239639 34.984316514786336,135.76585764749447 34.98417170159131,135.76627157574356 34.984100944012184,135.76650654639732 34.98409442424059,135.76654795129554 34.98406048633932,135.76657872740273 34.98409308376065,135.76676297074772 34.983952721558325,135.76684340472693 34.983952876138446,135.76683596605093 34.98386017834803,135.7668070315606 34.98385915634884,135.7668394209164 34.983473701138934,135.76685800245255 34.98347287143093,135.76685807207446 34.98347187812802,135.7668856216475 34.983457915688845,135.76689027081142 34.983311644226276,135.76689128938486 34.98311803870945,135.76688604873885 34.98311795741717,135.76681203878252 34.98309288363248,135.76683936596694 34.982650715248084,135.76684464127413 34.982018700275,135.767926327214 34.98204401841544,135.7680107697505 34.98229927210533,135.76813888446839 34.98271032606396))"
182,京都府,京都市,下京区,山川町,"POLYGON((135.75495066852653 34.99283959395881,135.7547521484479 34.99284475970579,135.75474753198446 34.99268536863142,135.75476928570163 34.99245729139932,135.75499672136814 34.99246965101313,135.7551217189269 34.99247176137567,135.7551644691116 34.99247214544039,135.75516386775743 34.99251041184228,135.75516566135704 34.99266965660176,135.7551627399191 34.99268803315387,135.75494684086112 34.99268851537302,135.75495066852653 34.99283959395881))"
184,京都府,京都市,下京区,岩戸山町,"POLYGON((135.7566751781212 35.00121283673787,135.75640959960745 35.00121512314241,135.75640916828684 35.001246810709105,135.75639203410861 35.00128413178158,135.75634159775453 35.00128261951277,135.75633766605216 35.00119199887687,135.75627812807838 35.001186401796986,135.75627541257268 35.00110536195966,135.75615167990875 35.00111032581856,135.75614707908875 35.000872688139744,135.75627295640717 35.0008658976275,135.75626986219268 35.00042260863475,135.75626779240403 35.00012525197287,135.7566732160967 35.00014134365894,135.75692042965983 35.00015113174288,135.75691817098064 35.00019141323499,135.75706959154857 35.00020058767553,135.75707002213684 35.00064168703991,135.75726111718515 35.000641926941036,135.75725956174688 35.00075573751523,135.7572674111804 35.00082920956653,135.75719824726806 35.000832030907404,135.7571502654552 35.00083190133281,135.75715032560035 35.00093131193725,135.75714879019066 35.00104682005856,135.75710295305066 35.00104641075571,135.75710279587219 35.00109959950912,135.7570370613566 35.00110036946163,135.75703693833597 35.001141988504635,135.75703692545753 35.00114634540098,135.7570363776918 35.00114634431222,135.75699200866683 35.00114625611323,135.7569907970831 35.00118550837225,135.75667560261851 35.00118786258477,135.7566751781212 35.00121283673787))"
185,京都府,京都市,下京区,岩滝町,"POLYGON((135.7662269978944 34.993008407397035,135.76626558548543 34.99340295286608,135.76641368287858 34.993394925496446,135.76643703555638 34.993639709841936,135.7665456412445 34.993721193018686,135.76616077080845 34.994043443701564,135.76596174639448 34.99391762751165,135.7661883853586 34.99372212942662,135.76595616671867 34.99355526068949,135.76608055126567 34.99342957281036,135.76588310854405 34.99344060448249,135.76585721113125 34.99319609535054,135.76551546261464 34.99321417319102,135.7654856800081 34.99289894808133,135.76582871100874 34.99287354740199,135.76620843092394 34.992861854683134,135.7662269978944 34.993008407397035))"
187,京都府,京都市,下京区,市之町,"POLYGON((135.7689789540321 35.00155496840665,135.76876415572553 35.001132977240374,135.76934071997613 35.00093461025489,135.7693509154437 35.00099230940757,135.76961600518305 35.001465456127576,135.76977446026513 35.00172197509949,135.76989282995177 35.00182150096642,135.76991476673058 35.00184277763037,135.77009625969 35.002018802207516,135.7702040734377 35.00209992837492,135.76995462318334 35.0022087656223,135.76998091919867 35.00225163388019,135.76999623156746 35.0023234300949,135.7698590187062 35.002364621033756,135.76974901673958 35.00239764319826,135.76971313429885 35.002337317578,135.76965333580722 35.002355042906025,135.7695827503918 35.002216235123896,135.76954058368992 35.0022362986612,135.7693459828205 35.00204246397641,135.76921340064715 35.00188367937881,135.76903354310264 35.00161366813301,135.76900825594794 35.00161249358284,135.76899361593993 35.00158373101662,135.7689789540321 35.00155496840665))"
