id,prefectures,city,ward,town,polygon
62,京都,京都,中京区,仁王門町,"POLYGON((135.76092953364378 35.01387744552766,135.76092808079434 35.01389138788384,135.76071514972426 35.01388984673007,135.76065302562847 35.01391874212283,135.76064990149567 35.014028887588225,135.7605499572207 35.01402291710107,135.76055754276493 35.01389446920263,135.76042923186395 35.01389189516059,135.76041665622478 35.01385243035114,135.75995130246747 35.01385962238873,135.75994979870654 35.01389095985617,135.7598570965034 35.01388901817306,135.75964616470438 35.013884661652945,135.75964729750334 35.013643091635046,135.7597853535422 35.01364286952625,135.75978572682365 35.01351497090967,135.75989743636697 35.01351518920081,135.75989604614148 35.01343398088737,135.76004661746742 35.01342758498985,135.7605438715886 35.013422074927455,135.7605739119149 35.0133137434033,135.76067413321994 35.0133126702192,135.76067551075118 35.01338345448124,135.76075849328242 35.01338622226357,135.76076033254077 35.013416158094245,135.7608437083659 35.01341632036682,135.76084618209975 35.01347076629809,135.76094523095472 35.01347581893717,135.76094627850486 35.01353505171417,135.76092953364378 35.01387744552766))"
63,京都,京都,中京区,仁王門突抜町,"POLYGON((135.7605739119149 35.0133137434033,135.7605438715886 35.013422074927455,135.76004661746742 35.01342758498985,135.76004427046087 35.01316072405557,135.7598953059467 35.0131671239518,135.75989770222586 35.01307923305139,135.75980483296874 35.0130763046933,135.7598089897808 35.01298665661102,135.75990026648182 35.01298521502924,135.75991440485979 35.012466601899426,135.76023060292388 35.01246278326108,135.76023113479735 35.012397918274786,135.76043537864706 35.01239747208692,135.7604320639737 35.01244084996237,135.76057780343024 35.0124393734947,135.7605739119149 35.0133137434033))"
64,京都,京都,中京区,今新在家東町,"POLYGON((135.74777306868063 35.007935937874834,135.74790072805058 35.00794472322284,135.7479077129122 35.00820772011394,135.74768647150978 35.008206699865625,135.7476862831473 35.008268183961455,135.7475077336788 35.00827401275871,135.74750732873284 35.00847579114619,135.7473743114131 35.00847614984531,135.7473796202809 35.00834988158769,135.7473050319203 35.00834705076655,135.747298601117 35.00826724096973,135.74710039805882 35.008268732611434,135.74708265939148 35.00739037452439,135.74707775197854 35.00734366973914,135.747617798623 35.00732823661099,135.74763761592774 35.00775380994808,135.74766990028803 35.00775570757446,135.74776803605033 35.00775541714093,135.74777306868063 35.007935937874834))"
65,京都,京都,中京区,今新在家西町,"POLYGON((135.74699329711018 35.00847719136517,135.74617902120332 35.008489443489395,135.74617061521897 35.00817552369629,135.74615042211693 35.00739519770644,135.74638645040406 35.007395829691006,135.74671968538428 35.007392297326604,135.74684859408592 35.007391649218235,135.74699023473028 35.0073910986205,135.74708265939148 35.00739037452439,135.74710039805882 35.008268732611434,135.747298601117 35.00826724096973,135.7473050319203 35.00834705076655,135.7473796202809 35.00834988158769,135.7473743114131 35.00847614984531,135.74699329711018 35.00847719136517))"
66,京都,京都,中京区,仲保利町,"POLYGON((135.76057910862326 35.01124003787689,135.76058144505188 35.0113489969706,135.76026635102454 35.01134288840701,135.760220407662 35.011342023401994,135.76022022012083 35.01140632569666,135.75988861663845 35.01141060699149,135.75983533573026 35.01137254176083,135.7598382728261 35.011304794813825,135.75987123172348 35.011303662099415,135.75987431711047 35.01118513517956,135.75975624537097 35.01118821446406,135.75976268531502 35.01097651656258,135.759624496523 35.01096532947937,135.75962293402958 35.01077537885683,135.76023332775316 35.01077136147893,135.76046517696736 35.01076977132778,135.7609996440059 35.01076630560045,135.7610013099061 35.01123846612376,135.76096944519855 35.0112386150395,135.76057910862326 35.01124003787689))"
67,京都,京都,中京区,伊勢屋町,"POLYGON((135.76616295170587 35.007160563642344,135.76616315496727 35.00708900812678,135.7660263196455 35.007085507232674,135.7660252223492 35.00675653095302,135.76612728208963 35.00675285189544,135.76611225866463 35.00645223252821,135.76602421349247 35.00645657204391,135.76602395137448 35.006383043162955,135.76611509439144 35.00638039985604,135.7661152406618 35.00632891683813,135.76651790364826 35.00632630351493,135.76651908428238 35.00635504080855,135.76652210189877 35.006427940264935,135.76683903398543 35.006424711869826,135.7668400198056 35.00646347787701,135.76665595682312 35.006464029305874,135.7666559108319 35.006480256066276,135.76652663026738 35.00648001002651,135.76652425920415 35.00648007222311,135.76652835642471 35.0065790926487,135.76655059112505 35.0066465358924,135.7665508704446 35.006819650750266,135.76655470207447 35.006970235977285,135.76657093088633 35.00698238020413,135.76657368920158 35.007156415683205,135.76643321562284 35.00715354207875,135.76616295170587 35.007160563642344))"
69,京都,京都,中京区,倉本町,"POLYGON((135.75013748586085 35.00990724856463,135.75013938971327 35.01003444765579,135.75007912519766 35.01003566216225,135.74992960398947 35.01003669390934,135.74993078013117 35.009966549379286,135.74970149138252 35.009964670643384,135.7497015973702 35.00992980834207,135.74955948241396 35.00993029228378,135.7495020547473 35.009927497976165,135.74950412071925 35.01000110096077,135.74931051525357 35.01000239400045,135.7493277063528 35.009986089736934,135.7493266400958 35.00990770007598,135.74936560773253 35.00990778005247,135.7493600084182 35.00977191004086,135.74935856136574 35.00955118294515,135.74956095535538 35.00955159813019,135.74956083260395 35.00959195319217,135.74999456546152 35.00958812339415,135.74999486167223 35.009490579793315,135.75005847733283 35.00949190717689,135.7500614674501 35.00945867075432,135.75006133711963 35.00940993308995,135.75030439431805 35.00940859930332,135.75031399086564 35.009708858357634,135.75030654799522 35.00974286006561,135.75030635600106 35.0099047767677,135.75020139230872 35.009904562127154,135.75013748586085 35.00990724856463))"
70,京都,京都,中京区,備前島町,"POLYGON((135.77044779496964 35.00635013155376,135.7699611550094 35.0063488673785,135.76982780050008 35.00634847657318,135.7696276425425 35.00633993149846,135.76966315286836 35.00586122217904,135.76966368448115 35.00584741865827,135.7696747463627 35.005556779159434,135.76970482219082 35.00556042808366,135.7699528733293 35.00556730235949,135.76996999308471 35.005291042181724,135.7704668671562 35.00529577665857,135.77044779496964 35.00635013155376))"
71,京都,京都,中京区,元本能寺南町,"POLYGON((135.75472091146398 35.006428321758136,135.754399317263 35.00643422512874,135.75437874510092 35.00632227231926,135.7542532370213 35.00632413306464,135.754245158718 35.006399475398126,135.75414324225366 35.006390678234744,135.7541430303559 35.006461600135324,135.75403714343048 35.0064568092448,135.75403751496546 35.00632517746372,135.7539180098615 35.00632331685989,135.75392071164686 35.00614964409796,135.75383411589632 35.00614834280472,135.75383222813224 35.00608572754772,135.75371438373855 35.00608661694694,135.7537124567475 35.0058511681057,135.75404997206851 35.00584494607796,135.75409141944647 35.005579933470294,135.75409239008226 35.00525511630845,135.7542158139832 35.005255787411635,135.75421385181656 35.00518901610933,135.75440491488064 35.00518940024025,135.75440710044938 35.00523863432472,135.75444065563224 35.00523771642281,135.75444842842361 35.005379575828975,135.75461957089072 35.00537991959989,135.7546180030433 35.005905671412116,135.75473153539284 35.00590829371183,135.75472249258044 35.00614195994857,135.75493362656835 35.006136607699766,135.7549327537089 35.00642966183436,135.75472091146398 35.006428321758136))"
72,京都,京都,中京区,元本能寺町,"POLYGON((135.7547639071188 35.007036775847396,135.75462007011612 35.00704944603591,135.75461450839992 35.007163459417285,135.7544131967123 35.0071609418351,135.75440316308007 35.00701668265263,135.7540355708837 35.00703312837235,135.75403714343048 35.0064568092448,135.7541430303559 35.006461600135324,135.75414324225366 35.006390678234744,135.754245158718 35.006399475398126,135.7542532370213 35.00632413306464,135.75437874510092 35.00632227231926,135.754399317263 35.00643422512874,135.75472091146398 35.006428321758136,135.75472561476653 35.006609193429604,135.75476483837946 35.006609272159345,135.7547639071188 35.007036775847396))"
73,京都,京都,中京区,元法然寺町,"POLYGON((135.76023759685856 35.005447481886996,135.76023782275854 35.00538465895857,135.75976744873273 35.00539162603695,135.7597726141808 35.00498596338018,135.75986603564496 35.00498670989703,135.75987451468774 35.004589294291485,135.7603202023619 35.004592983971854,135.760320072837 35.00463742471204,135.76070498221952 35.004636697557665,135.76069933944882 35.00498742386098,135.76063499479054 35.004987791328865,135.76063248122279 35.0051162494107,135.76059370247705 35.00511793428961,135.76058981633778 35.00526963202529,135.76044925661998 35.005268230527705,135.7604493138594 35.00524858075891,135.76040168493586 35.0052468676768,135.7604015332934 35.00529891427836,135.7604015230314 35.005302436398274,135.76040309016918 35.00544780548786,135.76023759685856 35.005447481886996))"
74,京都,京都,中京区,元竹田町,"POLYGON((135.7608881416588 35.00615543954264,135.7608156637365 35.006156072550056,135.76076182519935 35.00615596750397,135.76076204937726 35.00597609185028,135.76076206516404 35.005963132898025,135.76050256911608 35.005962626225674,135.76050466829693 35.005829448921915,135.7604100444479 35.005827030119576,135.76025387578508 35.00582303678359,135.76023624679164 35.0058225858144,135.76023665574826 35.005712011971696,135.76023759685856 35.005447481886996,135.76040309016918 35.00544780548786,135.7604015230314 35.005302436398274,135.7604015332934 35.00529891427836,135.76040168493586 35.0052468676768,135.7604493138594 35.00524858075891,135.76044925661998 35.005268230527705,135.76058981633778 35.00526963202529,135.76059370247705 35.00511793428961,135.76063248122279 35.0051162494107,135.76063499479054 35.004987791328865,135.76069933944882 35.00498742386098,135.76137015988166 35.00498387272612,135.7613653816785 35.005140709010305,135.76146229330604 35.00514089765128,135.76146415349902 35.0054809340781,135.76168919979747 35.00548052619199,135.76168773430686 35.00577231173416,135.76147670548062 35.00577190132538,135.76147160505542 35.00615058925385,135.7608881416588 35.00615543954264))"
75,京都,京都,中京区,光リ堂町,"POLYGON((135.76059396208296 35.01739134438444,135.7596351303662 35.01738433484209,135.75963301852127 35.01731580280841,135.75973306086348 35.01731916826504,135.7597319172086 35.017278527644756,135.75990037029243 35.01727772935857,135.7599018300555 35.01721004994788,135.7604564047991 35.01721817342043,135.7604716301036 35.01720770876926,135.7605881609246 35.01720793539346,135.76059396208296 35.01739134438444))"
76,京都,京都,中京区,八町目,"POLYGON((135.75198454011547 35.01603382373317,135.75198123895274 35.01576534180277,135.75196250031027 35.015044182565944,135.7522317436838 35.01503656035086,135.75223543755956 35.01516735414464,135.75295668245428 35.015160999024395,135.75295358656814 35.015287271646315,135.75254048938987 35.01530094299532,135.75253506932663 35.01550954210114,135.75253512214152 35.015876969515006,135.75222490867503 35.015879298457,135.7522217119767 35.01603874289341,135.75198454011547 35.01603382373317))"
78,京都,京都,中京区,六角大宮町,"POLYGON((135.74908142815272 35.00732188434236,135.7488699049024 35.00731405474127,135.74837264470872 35.00731239772813,135.74837227796783 35.00669733915719,135.74838372290205 35.00609589846138,135.74908402828845 35.006103606802476,135.74907561326222 35.00630881979868,135.74930498110615 35.00631027690186,135.7493014924546 35.006401405273515,135.74929173947078 35.00709588638265,135.74914239155956 35.00710501752238,135.7491354638689 35.00718022115295,135.74908307746634 35.007202017134766,135.74908142815272 35.00732188434236))"
79,京都,京都,中京区,六角油小路町,"POLYGON((135.7533994525049 35.006347204012904,135.75340795983234 35.006143186998536,135.75383411589632 35.00614834280472,135.75392071164686 35.00614964409796,135.7539180098615 35.00632331685989,135.75403751496546 35.00632517746372,135.75403714343048 35.0064568092448,135.7540355708837 35.00703312837235,135.75403520857617 35.00716863297374,135.75390842211735 35.00718246350431,135.75390268566937 35.00735458135662,135.7534477443912 35.00735584753273,135.75336941528204 35.007323361874846,135.75336450164068 35.00721362305469,135.75325294498367 35.0072150881039,135.7532531466447 35.00714782897493,135.7532269401392 35.00714580447868,135.75322699884947 35.007126225057675,135.75321550702185 35.00712620184571,135.7532113163336 35.00705421452509,135.75321046138404 35.00688919709432,135.7532095886154 35.00672354587309,135.75320910267743 35.00662874742321,135.75320800408406 35.00641710513602,135.75315322690602 35.0064160794672,135.75315614639564 35.00634896645464,135.7533994525049 35.006347204012904))"
80,京都,京都,中京区,六角猪熊町,"POLYGON((135.75075284411062 35.00631070422246,135.75076385435406 35.00675928987817,135.7507651670757 35.00712474886957,135.7506436014698 35.007131473851786,135.75062395962098 35.007328493838926,135.75027433325454 35.00732587839167,135.75026594735735 35.007240289728855,135.7501406352165 35.00721249558955,135.7501419475856 35.007118687108004,135.7500402148447 35.00711960586433,135.75004362399852 35.007018687091644,135.750027638465 35.00701886623468,135.75003108207935 35.00699140569019,135.7500204085559 35.00644724805222,135.75001722064454 35.00628476182108,135.7500187738454 35.00625962145446,135.7502437115131 35.00625367276865,135.75024082081194 35.006106117668374,135.75041319453968 35.00610301899719,135.75055158648314 35.006100484456795,135.75064910977332 35.00608293492599,135.7506891915905 35.00608245418801,135.75069148176325 35.00625853131334,135.75074789680005 35.006263153882806,135.75075284411062 35.00631070422246))"
81,京都,京都,中京区,六角町,"POLYGON((135.7571865772741 35.006871245390606,135.75719269173274 35.0069752115638,135.75704283174207 35.00697667520199,135.75704032644396 35.00710006225939,135.75690331716524 35.007098028233166,135.75689866803614 35.00722310131798,135.75668457897007 35.00722098487773,135.75663526620266 35.00726067862427,135.75630641242677 35.00726002317798,135.75630288515188 35.007006119318355,135.75662456939767 35.00700676047648,135.75662439256126 35.00671215449321,135.75624109696895 35.00671329171312,135.7562437268395 35.00663476869683,135.7561091695991 35.00660710288784,135.75610834513554 35.00648054046544,135.75615366972357 35.00647964468767,135.7561615729288 35.006311264032696,135.75631444272122 35.006311568983705,135.75631496238188 35.006150568541855,135.75665468806116 35.00614969586952,135.7569592645683 35.00615255574947,135.75696526294755 35.00629532834103,135.75708727632068 35.0062955709456,135.7570953468438 35.00646834938566,135.75726660432886 35.00647390213352,135.75726850979112 35.00655327980201,135.75718366996603 35.00655156157734,135.7571865772741 35.006871245390606))"
82,京都,京都,中京区,円福寺前町,"POLYGON((135.7669041821582 35.00618505340463,135.76670589148867 35.00618939475323,135.76669410100246 35.0061896544898,135.76669214034297 35.006050693945326,135.76661641207252 35.00604315490938,135.76658816412353 35.00604359426127,135.76659008039994 35.005956617486646,135.7665010688473 35.00595461709649,135.766501588991 35.00577122131687,135.76639793140285 35.005772432011184,135.76637165550264 35.00574202691793,135.76638081848498 35.00560477872711,135.76649326503028 35.00560499292504,135.7664961673166 35.005328775061415,135.76652078223177 35.00531860984025,135.7665208915772 35.00517458321152,135.76654731805831 35.005174633535944,135.7665445163849 35.00522688587716,135.76663448913234 35.00522924058329,135.76663359629012 35.00502358607592,135.7668744063893 35.0050174949012,135.76687518281238 35.005098489092276,135.7669041821582 35.00618505340463))"
83,京都,京都,中京区,円福寺町,"POLYGON((135.75830930142 35.01089709366662,135.75758596135012 35.01090080232667,135.75758925978417 35.0108489729747,135.75764300965452 35.01085084025602,135.75764720303562 35.01065519554957,135.75758596172219 35.01063901661257,135.75758221342195 35.01037180096142,135.75762404860913 35.01037188398136,135.75760131930218 35.009821364103146,135.75773322847553 35.00982000580075,135.75837739339426 35.00981290044916,135.7583770096924 35.00999418476047,135.75846855256867 35.0099956332983,135.758466796011 35.01004718357269,135.75839451107004 35.01005366119754,135.75839830134856 35.010125858543056,135.7584199041388 35.010791950354104,135.75831231125534 35.01079047000733,135.75830930142 35.01089709366662))"
84,京都,京都,中京区,最上町,"POLYGON((135.75084769683366 35.01116339424188,135.75085655548216 35.01163042756159,135.75048122478663 35.01164402821967,135.75010141787467 35.011659168210336,135.75009465421277 35.011285810695455,135.7501279350138 35.011284399451256,135.75013346129145 35.011197853064374,135.7501790089526 35.011195058773815,135.75017761662286 35.011075467545616,135.7503365278418 35.011076426288085,135.75033700544967 35.010918948247586,135.75045260763133 35.01091862110061,135.75077844584803 35.010916399026506,135.7508429512931 35.01091406506956,135.7508462377463 35.01108690503024,135.75084769683366 35.01116339424188))"
85,京都,京都,中京区,冷泉町,"POLYGON((135.7582799845624 35.014890508552085,135.7582624772124 35.014890896670366,135.7577068689522 35.014899654331,135.7577072374571 35.01477443239139,135.75761267636892 35.01477185023456,135.7576196177553 35.01437654528342,135.75749630873693 35.01437630032031,135.75750960492863 35.01419257739702,135.75752321506533 35.01419281628862,135.75776439869256 35.01419266057416,135.75776774223968 35.01403828665294,135.75779392055009 35.01392699077929,135.75777264541853 35.01392807542458,135.75776999753177 35.01376629466355,135.75788489334843 35.013767507951805,135.75788527670025 35.01363714479431,135.75790261429643 35.01362844642467,135.75791692935348 35.01362889671392,135.758231208607 35.01363846420223,135.7582291949914 35.01379917921388,135.7583560290331 35.013801332522405,135.75835532080478 35.013823868436184,135.75847349353194 35.01382410232692,135.7584663252514 35.01405720873768,135.75846025619688 35.014426526534784,135.75858447302173 35.01443071634807,135.7585836313763 35.01450586220873,135.75858586291426 35.01458446596314,135.7585140657521 35.014583619845496,135.7584608230198 35.014582880727126,135.75846225031546 35.01465098770953,135.75844229018966 35.0146922906496,135.75839531624763 35.01469219765736,135.75839108941628 35.01482720131471,135.75828017067596 35.01482712318412,135.7582799845624 35.014890508552085))"
86,京都,京都,中京区,初音車屋町,"POLYGON((135.76101375080813 35.00971936710613,135.76101191193666 35.00982919882405,135.7610092686523 35.00998772946985,135.76100784609028 35.010072312055705,135.76082374457627 35.01007265749552,135.76082161139033 35.01013667382453,135.76072234378262 35.010134860354086,135.76072003363691 35.01025965685851,135.7605721047688 35.01025774839687,135.7605719878702 35.01029789259495,135.75993111282276 35.010305444742635,135.75992545230935 35.01004554910367,135.7600617015051 35.010045815552296,135.76006595340732 35.00987961086816,135.76057730164612 35.00987652485353,135.7605793061236 35.009511353373014,135.76079336805324 35.009510187808054,135.76079815446704 35.009719757512535,135.76101375080813 35.00971936710613))"
87,京都,京都,中京区,北小路町,"POLYGON((135.759107103924 35.01472748110166,135.75880352461726 35.014724275239914,135.75876849393788 35.014701738995534,135.75843697227322 35.01470326661247,135.75844229018966 35.0146922906496,135.75846225031546 35.01465098770953,135.7584608230198 35.014582880727126,135.7585140657521 35.014583619845496,135.75858586291426 35.01458446596314,135.7585836313763 35.01450586220873,135.75858447302173 35.01443071634807,135.75846025619688 35.014426526534784,135.7584663252514 35.01405720873768,135.75853434297593 35.01405466678881,135.75855900106887 35.013921533544,135.75864156777595 35.013920359024944,135.758641661525 35.013888384163664,135.75896221421496 35.013882397935625,135.75899762157866 35.01395169890193,135.75913683856464 35.01394929807363,135.75914421781792 35.014484855342744,135.75912788046335 35.014728719295384,135.759107103924 35.01472748110166))"
88,京都,京都,中京区,北車屋町,"POLYGON((135.770429451025 35.006874369377684,135.77041194657423 35.007365790006055,135.7702565539805 35.00736430195944,135.77025964297883 35.00733113562784,135.7700928177119 35.00733082313919,135.77007490922472 35.00734557942141,135.76981579160199 35.00733030372126,135.76980084985874 35.00734745988831,135.76961766161054 35.007337326766304,135.7696370605993 35.00710382048811,135.76970024590224 35.007105699725535,135.76971215171784 35.00686513693194,135.769712247008 35.00683104997037,135.76990989131076 35.006836632348666,135.76990662135964 35.00686550183914,135.770429451025 35.006874369377684))"
89,京都,京都,中京区,十文町,"POLYGON((135.76445061883433 35.00569067151095,135.76445340661658 35.005793432613444,135.76434900472324 35.005793231998915,135.76435037118125 35.00587655238907,135.76422902522552 35.00587540319271,135.76422824603398 35.00604985497507,135.76412853049794 35.00607191834986,135.76412584829302 35.00617135956829,135.76416072835255 35.0061860759175,135.76364775915576 35.00617332644387,135.76362101315667 35.00617264113666,135.76360813076442 35.0061727569344,135.7636154949768 35.00587429217937,135.76362409349008 35.005294114077245,135.76393701000504 35.00529781548084,135.76394713837118 35.00516120289531,135.76396240632724 35.00500044199292,135.76412785601568 35.0050007604703,135.76412644927083 35.00519302998857,135.76419139781402 35.005191112158734,135.76419115041847 35.005217803986994,135.76433974393495 35.005216188482095,135.7643394779215 35.00530908410442,135.7644386124856 35.005310119331895,135.76446335013847 35.00530960343007,135.7644613375697 35.00544510564663,135.76446072623594 35.00548644602862,135.76444523594074 35.00549324777931,135.76445061883433 35.00569067151095))"
90,京都,京都,中京区,南車屋町,"POLYGON((135.770429451025 35.006874369377684,135.76990662135964 35.00686550183914,135.76990989131076 35.006836632348666,135.769712247008 35.00683104997037,135.76971215171784 35.00686513693194,135.76959739286912 35.00685703341157,135.76959820632098 35.00674991267645,135.76959827682265 35.006739982895574,135.76961978322458 35.006487042629665,135.76981993331592 35.00649932075675,135.76982074611263 35.00648368683915,135.76995342078993 35.006489852213676,135.7699611550094 35.0063488673785,135.77044779496964 35.00635013155376,135.77043124147733 35.006823171721,135.770429451025 35.006874369377684))"
91,京都,京都,中京区,占出山町,"POLYGON((135.75911131397407 35.00520137460682,135.75910941885058 35.005161647395205,135.75891769186006 35.005161269360805,135.75891749364257 35.0052288810932,135.7588158020699 35.00523149763182,135.75877450356614 35.00523120517747,135.75860950525404 35.005230175337836,135.75845255161136 35.00522923149012,135.75844904684502 35.005118439856034,135.75832219558 35.005119808168985,135.75825693338697 35.005089676450055,135.75825740823205 35.004927759893846,135.75837866807046 35.0049291265433,135.7583892628559 35.00470969026569,135.7585046888371 35.00470829839621,135.75850689514337 35.00463449285417,135.7585904497635 35.004636348215385,135.75859057339594 35.004594231514574,135.7585908252064 35.004508449352606,135.75874446033367 35.00450931613108,135.7587445717003 35.00447135439434,135.75893143936432 35.004471723090475,135.75893099877686 35.004622018579276,135.75917699990464 35.00461933386097,135.7591761135737 35.00482695815509,135.75933564002716 35.00482565238219,135.75933903344983 35.00498236415439,135.75919298467807 35.00497728775273,135.75919395492275 35.0052015365572,135.75911131397407 35.00520137460682))"
92,京都,京都,中京区,古城町,"POLYGON((135.75471956431727 35.01319198128243,135.75460224369078 35.01319399921719,135.75461599682018 35.013296641772065,135.75428718245468 35.013296332814136,135.75428373978377 35.01336724796376,135.75416337051198 35.013350595764194,135.75405094364373 35.01335424298996,135.75405040825865 35.01334015612017,135.75393866957168 35.01334267686429,135.75394275055865 35.01330944262582,135.753899364782 35.01325428039837,135.75377594201754 35.0132567071243,135.7537647261138 35.0125414085385,135.75381203079905 35.01251621982789,135.75381925350476 35.0121615546095,135.7541991916205 35.01216062974919,135.75420135671766 35.012123517925254,135.7545942753194 35.01211113746079,135.75459447165477 35.0120452163204,135.754826551543 35.012038921336476,135.7548261204531 35.01218379280859,135.75480078394557 35.0122552274766,135.75470629983727 35.01225644673126,135.75471941532592 35.01253058226268,135.75468453211246 35.01255227507356,135.7547035759462 35.01317138434357,135.75471956431727 35.01319198128243))"
93,京都,京都,中京区,古西町,"POLYGON((135.7551976577196 35.0061450953306,135.75493362656835 35.006136607699766,135.75472249258044 35.00614195994857,135.75473153539284 35.00590829371183,135.7546180030433 35.005905671412116,135.75461957089072 35.00537991959989,135.75444842842361 35.005379575828975,135.75444065563224 35.00523771642281,135.75450449218837 35.00523594252796,135.75451420327616 35.004950301076214,135.7546859441657 35.00495064594007,135.7551591145149 35.00495293355079,135.7552907550546 35.00495354879645,135.75529856658346 35.00516168341378,135.75536865536128 35.00515851344786,135.75536845496316 35.0052259132682,135.7554560369913 35.00522608855617,135.75547337450794 35.00528218537658,135.75557068677242 35.005284493154655,135.75561544810523 35.005285639225875,135.75562269505525 35.005468346951346,135.7557282520393 35.00546137398286,135.75573563168277 35.00574338787353,135.7554611021004 35.00574650068646,135.755459695355 35.00580953215112,135.7553918326706 35.00582658061161,135.7553901127436 35.00598793110825,135.75527783097982 35.00602524451236,135.75527769502133 35.00607095359985,135.75519880202816 35.006069809340474,135.7551976577196 35.0061450953306))"
94,京都,京都,中京区,吉野町,"POLYGON((135.75180291876862 35.0051657607503,135.75128359631012 35.00515456302235,135.75128272821183 35.00504553733178,135.75081416861016 35.00505345702435,135.75081153470964 35.005103808175626,135.75071732689895 35.005107912539614,135.7507130875462 35.00503824909961,135.7506406788342 35.00503760824096,135.75064504618584 35.004909436506715,135.75070143633926 35.0049075087804,135.75071400811208 35.004734207885114,135.75080700263453 35.00473446877779,135.75082011941345 35.004777034299124,135.7510018378143 35.00477543314801,135.75101892351006 35.00469426232509,135.75137157038762 35.00469223437978,135.7513896263693 35.00463719526376,135.75157683084402 35.00465384522979,135.75157463593072 35.004728424943494,135.75170276690756 35.0047286853565,135.7517079832183 35.00495744997003,135.75180867548696 35.00495265393703,135.75180291876862 35.0051657607503))"
96,京都,京都,中京区,四坊堀川町,"POLYGON((135.75317310238015 35.00565400491004,135.75297433411436 35.005653603244916,135.7529677546308 35.00587093558157,135.75272059769776 35.005865786652286,135.75272047285938 35.00590733894846,135.7523110882784 35.00590404508882,135.75231394531906 35.005935814106195,135.75178212779426 35.00593713016755,135.75178506602623 35.005828181630235,135.75180291876862 35.0051657607503,135.75180867548696 35.00495265393703,135.75202817579418 35.00496042418971,135.75318043591844 35.004964024431,135.75317310238015 35.00565400491004))"
97,京都,京都,中京区,四坊大宮町,"POLYGON((135.74922547913783 35.00584133738285,135.74915870658455 35.005837467230315,135.74919752714544 35.005885227792646,135.74916792739955 35.006097792265095,135.74908402828845 35.006103606802476,135.74838372290205 35.00609589846138,135.74803606651346 35.00610137972718,135.74800657884725 35.005486401652036,135.74797432725796 35.00494917248112,135.74826228899113 35.00494018773567,135.74907381480975 35.00494699819053,135.74907142208698 35.00500199878172,135.74915490765466 35.00500498736544,135.74916068761064 35.00506049695167,135.74933541445853 35.00508557626509,135.74933198015682 35.005116768996565,135.74946113399108 35.00511879540239,135.7494664006582 35.00536396997223,135.74933947999074 35.00536638529581,135.74933278405288 35.00570316397128,135.74922364624922 35.00571216679645,135.74922547913783 35.00584133738285))"
98,京都,京都,中京区,因幡町,"POLYGON((135.74708265939148 35.00739037452439,135.74699023473028 35.0073910986205,135.74684859408592 35.007391649218235,135.74671968538428 35.007392297326604,135.74638645040406 35.007395829691006,135.74638080883273 35.007268130574374,135.7463757663781 35.00715437698582,135.74637404631068 35.00711556686381,135.74636082893232 35.00686283931832,135.74685248183445 35.00686456639248,135.74688339090662 35.00686864492939,135.74694416634256 35.006867784890154,135.7469390201593 35.006669163692486,135.74688338106958 35.00667003439653,135.74688337176485 35.00611575710145,135.74803606651346 35.00610137972718,135.74838372290205 35.00609589846138,135.74837227796783 35.00669733915719,135.7476065540184 35.00668906868389,135.747617798623 35.00732823661099,135.74707775197854 35.00734366973914,135.74708265939148 35.00739037452439))"
99,京都,京都,中京区,土橋町,"POLYGON((135.75211286476016 35.01344878133577,135.75193700893382 35.013452086807504,135.75191769325411 35.01224750229316,135.7523702598013 35.01224736447671,135.75262226460993 35.01224787532601,135.7526211440537 35.012336120822305,135.75239879427443 35.01233757134488,135.75240816467388 35.01278002448687,135.752098138942 35.01278080434025,135.75211286476016 35.01344878133577))"
100,京都,京都,中京区,坂井町,"POLYGON((135.7660263196455 35.007085507232674,135.7658648993134 35.00708914324671,135.76583779362812 35.007094232712284,135.76583933009996 35.007141070851496,135.765840236621 35.007168257970065,135.76566866338885 35.00716793032149,135.7656682877722 35.00714208292888,135.76566778592053 35.00710785322301,135.76542597120505 35.007111264726156,135.76542086560102 35.006875247042466,135.7652477318882 35.00687449298743,135.76520325776002 35.006907157263896,135.7651940037159 35.00653597807251,135.76491580503864 35.00654192503354,135.76491452537792 35.006435293159136,135.76491494699948 35.006377823826746,135.7653709138151 35.00637510461824,135.76536380735774 35.006233035683636,135.76543134089664 35.00623316488302,135.7654316398719 35.006210910317485,135.76564301176094 35.00621131445518,135.76565147879316 35.00639402341142,135.76602395137448 35.006383043162955,135.76602421349247 35.00645657204391,135.76611225866463 35.00645223252821,135.76612728208963 35.00675285189544,135.7660252223492 35.00675653095302,135.7660263196455 35.007085507232674))"
